date,city,blood_group,units_demanded,day_of_week,month,is_weekend,is_festival
2023-01-14,Bangalore,A-,3,5,1,1,0
2023-01-14,Bangalore,B+,5,5,1,1,0
2023-01-14,Bangalore,B-,1,5,1,1,0
2023-01-14,Bangalore,AB+,4,5,1,1,0
2023-01-14,Bangalore,AB-,0,5,1,1,0
2023-01-14,Chennai,O+,13,5,1,1,0
2023-01-14,Chennai,O-,1,5,1,1,0
2023-01-14,Chennai,A+,4,5,1,1,0
2023-01-14,Chennai,A-,1,5,1,1,0
2023-01-14,Chennai,B+,10,5,1,1,0
2023-01-14,Chennai,B-,0,5,1,1,0
2023-01-14,Chennai,AB+,1,5,1,1,0
2023-01-14,Chennai,AB-,1,5,1,1,0
2023-01-14,Kolkata,O+,12,5,1,1,0
2023-01-14,Kolkata,O-,1,5,1,1,0
2023-01-14,Kolkata,A+,2,5,1,1,0
2023-01-14,Kolkata,A-,0,5,1,1,0
2023-01-14,Kolkata,B+,7,5,1,1,0
2023-01-14,Kolkata,B-,1,5,1,1,0
2023-01-14,Kolkata,AB+,2,5,1,1,0
2023-01-14,Kolkata,AB-,1,5,1,1,0
2023-01-15,Delhi,O+,18,6,1,1,0
2023-01-15,Delhi,O-,1,6,1,1,0
2023-01-15,Delhi,A+,3,6,1,1,0
2023-01-15,Delhi,A-,1,6,1,1,0
2023-01-15,Delhi,B+,11,6,1,1,0
2023-01-15,Delhi,B-,1,6,1,1,0
2023-01-15,Delhi,AB+,5,6,1,1,0
2023-01-15,Delhi,AB-,0,6,1,1,0
2023-01-15,Mumbai,O+,11,6,1,1,0
2023-01-15,Mumbai,O-,1,6,1,1,0
2023-01-15,Mumbai,A+,8,6,1,1,0
2023-01-15,Mumbai,A-,0,6,1,1,0
2023-01-15,Mumbai,B+,7,6,1,1,0
2023-01-15,Mumbai,B-,2,6,1,1,0
2023-01-15,Mumbai,AB+,0,6,1,1,0
2023-01-15,Mumbai,AB-,1,6,1,1,0
2023-01-15,Bangalore,O+,12,6,1,1,0
2023-01-15,Bangalore,O-,2,6,1,1,0
2023-01-15,Bangalore,A+,4,6,1,1,0
2023-01-15,Bangalore,A-,1,6,1,1,0
2023-01-15,Bangalore,B+,5,6,1,1,0
2023-01-15,Bangalore,B-,1,6,1,1,0
2023-01-15,Bangalore,AB+,1,6,1,1,0
2023-01-15,Bangalore,AB-,0,6,1,1,0
2023-01-15,Chennai,O+,12,6,1,1,0
2023-01-15,Chennai,O-,3,6,1,1,0
2023-01-15,Chennai,A+,3,6,1,1,0
2023-01-15,Chennai,A-,1,6,1,1,0
2023-01-15,Chennai,B+,7,6,1,1,0
2023-01-15,Chennai,B-,1,6,1,1,0
2023-01-15,Chennai,AB+,1,6,1,1,0
2023-01-15,Chennai,AB-,0,6,1,1,0
2023-01-15,Kolkata,O+,12,6,1,1,0
2023-01-15,Kolkata,O-,0,6,1,1,0
2023-01-15,Kolkata,A+,9,6,1,1,0
2023-01-15,Kolkata,A-,0,6,1,1,0
2023-01-15,Kolkata,B+,7,6,1,1,0
2023-01-15,Kolkata,B-,0,6,1,1,0
2023-01-15,Kolkata,AB+,0,6,1,1,0
2023-01-15,Kolkata,AB-,1,6,1,1,0
2023-01-16,Delhi,O+,21,0,1,0,0
2023-01-16,Delhi,O-,1,0,1,0,0
2023-01-16,Delhi,A+,7,0,1,0,0
2023-01-16,Delhi,A-,2,0,1,0,0
2023-01-16,Delhi,B+,22,0,1,0,0
2023-01-16,Delhi,B-,5,0,1,0,0
2023-01-16,Delhi,AB+,2,0,1,0,0
2023-01-16,Delhi,AB-,0,0,1,0,0
2023-01-16,Mumbai,O+,27,0,1,0,0
2023-01-16,Mumbai,O-,2,0,1,0,0
2023-01-16,Mumbai,A+,19,0,1,0,0
2023-01-16,Mumbai,A-,1,0,1,0,0
2023-01-16,Mumbai,B+,21,0,1,0,0
2023-01-16,Mumbai,B-,1,0,1,0,0
2023-01-16,Mumbai,AB+,5,0,1,0,0
2023-01-16,Mumbai,AB-,1,0,1,0,0
2023-01-16,Bangalore,O+,21,0,1,0,0
2023-01-16,Bangalore,O-,4,0,1,0,0
2023-01-16,Bangalore,A+,11,0,1,0,0
2023-01-16,Bangalore,A-,2,0,1,0,0
2023-01-16,Bangalore,B+,15,0,1,0,0
2023-01-16,Bangalore,B-,1,0,1,0,0
2023-01-16,Bangalore,AB+,4,0,1,0,0
2023-01-16,Bangalore,AB-,0,0,1,0,0
2023-01-16,Chennai,O+,14,0,1,0,0
2023-01-16,Chennai,O-,0,0,1,0,0
2023-01-16,Chennai,A+,9,0,1,0,0
2023-01-16,Chennai,A-,1,0,1,0,0
2023-01-16,Chennai,B+,19,0,1,0,0
2023-01-16,Chennai,B-,1,0,1,0,0
2023-01-16,Chennai,AB+,4,0,1,0,0
2023-01-16,Chennai,AB-,0,0,1,0,0
2023-01-16,Kolkata,O+,12,0,1,0,0
2023-01-16,Kolkata,O-,2,0,1,0,0
2023-01-16,Kolkata,A+,12,0,1,0,0
2023-01-16,Kolkata,A-,2,0,1,0,0
2023-01-16,Kolkata,B+,9,0,1,0,0
2023-01-16,Kolkata,B-,1,0,1,0,0
2023-01-16,Kolkata,AB+,1,0,1,0,0
2023-01-16,Kolkata,AB-,1,0,1,0,0
2023-01-17,Delhi,O+,20,1,1,0,0
2023-01-17,Delhi,O-,3,1,1,0,0
2023-01-17,Delhi,A+,11,1,1,0,0
2023-01-17,Delhi,A-,2,1,1,0,0
2023-01-17,Delhi,B+,12,1,1,0,0
2023-01-17,Delhi,B-,0,1,1,0,0
2023-01-17,Delhi,AB+,4,1,1,0,0
2023-01-17,Delhi,AB-,0,1,1,0,0
2023-01-17,Mumbai,O+,25,1,1,0,0
2023-01-17,Mumbai,O-,2,1,1,0,0
2023-01-17,Mumbai,A+,9,1,1,0,0
2023-01-17,Mumbai,A-,1,1,1,0,0
2023-01-17,Mumbai,B+,17,1,1,0,0
2023-01-17,Mumbai,B-,1,1,1,0,0
2023-01-17,Mumbai,AB+,3,1,1,0,0
2023-01-17,Mumbai,AB-,1,1,1,0,0
2023-01-17,Bangalore,O+,17,1,1,0,0
2023-01-17,Bangalore,O-,3,1,1,0,0
2023-01-17,Bangalore,A+,9,1,1,0,0
2023-01-17,Bangalore,A-,1,1,1,0,0
2023-01-17,Bangalore,B+,12,1,1,0,0
2023-01-17,Bangalore,B-,2,1,1,0,0
2023-01-17,Bangalore,AB+,4,1,1,0,0
2023-01-17,Bangalore,AB-,0,1,1,0,0
2023-01-17,Chennai,O+,19,1,1,0,0
2023-01-17,Chennai,O-,3,1,1,0,0
2023-01-17,Chennai,A+,6,1,1,0,0
2023-01-17,Chennai,A-,1,1,1,0,0
2023-01-17,Chennai,B+,16,1,1,0,0
2023-01-17,Chennai,B-,0,1,1,0,0
2023-01-17,Chennai,AB+,6,1,1,0,0
2023-01-17,Chennai,AB-,1,1,1,0,0
2023-01-17,Kolkata,O+,8,1,1,0,0
2023-01-17,Kolkata,O-,0,1,1,0,0
2023-01-17,Kolkata,A+,8,1,1,0,0
2023-01-17,Kolkata,A-,0,1,1,0,0
2023-01-17,Kolkata,B+,7,1,1,0,0
2023-01-17,Kolkata,B-,1,1,1,0,0
2023-01-17,Kolkata,AB+,3,1,1,0,0
2023-01-17,Kolkata,AB-,0,1,1,0,0
2023-01-18,Delhi,O+,17,2,1,0,0
2023-01-18,Delhi,O-,2,2,1,0,0
2023-01-18,Delhi,A+,10,2,1,0,0
2023-01-18,Delhi,A-,1,2,1,0,0
2023-01-18,Delhi,B+,12,2,1,0,0
2023-01-18,Delhi,B-,0,2,1,0,0
2023-01-18,Delhi,AB+,3,2,1,0,0
2023-01-18,Delhi,AB-,1,2,1,0,0
2023-01-18,Mumbai,O+,19,2,1,0,0
2023-01-18,Mumbai,O-,2,2,1,0,0
2023-01-18,Mumbai,A+,14,2,1,0,0
2023-01-18,Mumbai,A-,1,2,1,0,0
2023-01-18,Mumbai,B+,19,2,1,0,0
2023-01-18,Mumbai,B-,2,2,1,0,0
2023-01-18,Mumbai,AB+,8,2,1,0,0
2023-01-18,Mumbai,AB-,0,2,1,0,0
2023-01-18,Bangalore,O+,23,2,1,0,0
2023-01-18,Bangalore,O-,3,2,1,0,0
2023-01-18,Bangalore,A+,6,2,1,0,0
2023-01-18,Bangalore,A-,0,2,1,0,0
2023-01-18,Bangalore,B+,15,2,1,0,0
2023-01-18,Bangalore,B-,0,2,1,0,0
2023-01-18,Bangalore,AB+,7,2,1,0,0
2023-01-18,Bangalore,AB-,1,2,1,0,0
2023-01-18,Chennai,O+,15,2,1,0,0
2023-01-18,Chennai,O-,1,2,1,0,0
2023-01-18,Chennai,A+,10,2,1,0,0
2023-01-18,Chennai,A-,2,2,1,0,0
2023-01-18,Chennai,B+,15,2,1,0,0
2023-01-18,Chennai,B-,1,2,1,0,0
2023-01-18,Chennai,AB+,4,2,1,0,0
2023-01-18,Chennai,AB-,0,2,1,0,0
2023-01-18,Kolkata,O+,14,2,1,0,0
2023-01-18,Kolkata,O-,2,2,1,0,0
2023-01-18,Kolkata,A+,9,2,1,0,0
2023-01-18,Kolkata,A-,0,2,1,0,0
2023-01-18,Kolkata,B+,9,2,1,0,0
2023-01-18,Kolkata,B-,2,2,1,0,0
2023-01-18,Kolkata,AB+,3,2,1,0,0
2023-01-18,Kolkata,AB-,0,2,1,0,0
2023-01-19,Delhi,O+,18,3,1,0,0
2023-01-19,Delhi,O-,6,3,1,0,0
2023-01-19,Delhi,A+,13,3,1,0,0
2023-01-19,Delhi,A-,0,3,1,0,0
2023-01-19,Delhi,B+,15,3,1,0,0
2023-01-19,Delhi,B-,0,3,1,0,0
2023-01-19,Delhi,AB+,4,3,1,0,0
2023-01-19,Delhi,AB-,0,3,1,0,0
2023-01-19,Mumbai,O+,31,3,1,0,0
2023-01-19,Mumbai,O-,5,3,1,0,0
2023-01-19,Mumbai,A+,12,3,1,0,0
2023-01-19,Mumbai,A-,1,3,1,0,0
2023-01-19,Mumbai,B+,19,3,1,0,0
2023-01-19,Mumbai,B-,1,3,1,0,0
2023-01-19,Mumbai,AB+,6,3,1,0,0
2023-01-19,Mumbai,AB-,0,3,1,0,0
2023-01-19,Bangalore,O+,10,3,1,0,0
2023-01-19,Bangalore,O-,1,3,1,0,0
2023-01-19,Bangalore,A+,7,3,1,0,0
2023-01-19,Bangalore,A-,1,3,1,0,0
2023-01-19,Bangalore,B+,16,3,1,0,0
2023-01-19,Bangalore,B-,0,3,1,0,0
2023-01-19,Bangalore,AB+,6,3,1,0,0
2023-01-19,Bangalore,AB-,0,3,1,0,0
2023-01-19,Chennai,O+,17,3,1,0,0
2023-01-19,Chennai,O-,0,3,1,0,0
2023-01-19,Chennai,A+,16,3,1,0,0
2023-01-19,Chennai,A-,2,3,1,0,0
2023-01-19,Chennai,B+,12,3,1,0,0
2023-01-19,Chennai,B-,2,3,1,0,0
2023-01-19,Chennai,AB+,2,3,1,0,0
2023-01-19,Chennai,AB-,3,3,1,0,0
2023-01-19,Kolkata,O+,4,3,1,0,0
2023-01-19,Kolkata,O-,1,3,1,0,0
2023-01-19,Kolkata,A+,10,3,1,0,0
2023-01-19,Kolkata,A-,1,3,1,0,0
2023-01-19,Kolkata,B+,10,3,1,0,0
2023-01-19,Kolkata,B-,1,3,1,0,0
2023-01-19,Kolkata,AB+,2,3,1,0,0
2023-01-19,Kolkata,AB-,0,3,1,0,0
2023-01-20,Delhi,O+,17,4,1,0,0
2023-01-20,Delhi,O-,4,4,1,0,0
2023-01-20,Delhi,A+,13,4,1,0,0
2023-01-20,Delhi,A-,3,4,1,0,0
2023-01-20,Delhi,B+,18,4,1,0,0
2023-01-20,Delhi,B-,1,4,1,0,0
2023-01-20,Delhi,AB+,7,4,1,0,0
2023-01-20,Delhi,AB-,0,4,1,0,0
2023-01-20,Mumbai,O+,19,4,1,0,0
2023-01-20,Mumbai,O-,1,4,1,0,0
2023-01-20,Mumbai,A+,13,4,1,0,0
2023-01-20,Mumbai,A-,3,4,1,0,0
2023-01-20,Mumbai,B+,19,4,1,0,0
2023-01-20,Mumbai,B-,4,4,1,0,0
2023-01-20,Mumbai,AB+,4,4,1,0,0
2023-01-20,Mumbai,AB-,2,4,1,0,0
2023-01-20,Bangalore,O+,15,4,1,0,0
2023-01-20,Bangalore,O-,0,4,1,0,0
2023-01-20,Bangalore,A+,5,4,1,0,0
2023-01-20,Bangalore,A-,0,4,1,0,0
2023-01-20,Bangalore,B+,24,4,1,0,0
2023-01-20,Bangalore,B-,0,4,1,0,0
2023-01-20,Bangalore,AB+,2,4,1,0,0
2023-01-20,Bangalore,AB-,0,4,1,0,0
2023-01-20,Chennai,O+,15,4,1,0,0
2023-01-20,Chennai,O-,0,4,1,0,0
2023-01-20,Chennai,A+,14,4,1,0,0
2023-01-20,Chennai,A-,2,4,1,0,0
2023-01-20,Chennai,B+,13,4,1,0,0
2023-01-20,Chennai,B-,2,4,1,0,0
2023-01-20,Chennai,AB+,3,4,1,0,0
2023-01-20,Chennai,AB-,0,4,1,0,0
2023-01-20,Kolkata,O+,14,4,1,0,0
2023-01-20,Kolkata,O-,2,4,1,0,0
2023-01-20,Kolkata,A+,6,4,1,0,0
2023-01-20,Kolkata,A-,0,4,1,0,0
2023-01-20,Kolkata,B+,11,4,1,0,0
2023-01-20,Kolkata,B-,1,4,1,0,0
2023-01-20,Kolkata,AB+,2,4,1,0,0
2023-01-20,Kolkata,AB-,0,4,1,0,0
2023-01-21,Delhi,O+,17,5,1,1,0
2023-01-21,Delhi,O-,0,5,1,1,0
2023-01-21,Delhi,A+,8,5,1,1,0
2023-01-21,Delhi,A-,1,5,1,1,0
2023-01-21,Delhi,B+,6,5,1,1,0
2023-01-21,Delhi,B-,1,5,1,1,0
2023-01-21,Delhi,AB+,1,5,1,1,0
2023-01-21,Delhi,AB-,0,5,1,1,0
2023-01-21,Mumbai,O+,18,5,1,1,0
2023-01-21,Mumbai,O-,1,5,1,1,0
2023-01-21,Mumbai,A+,8,5,1,1,0
2023-01-21,Mumbai,A-,0,5,1,1,0
2023-01-21,Mumbai,B+,13,5,1,1,0
2023-01-21,Mumbai,B-,2,5,1,1,0
2023-01-21,Mumbai,AB+,2,5,1,1,0
2023-01-21,Mumbai,AB-,2,5,1,1,0
2023-01-21,Bangalore,O+,10,5,1,1,0
2023-01-21,Bangalore,O-,1,5,1,1,0
2023-01-21,Bangalore,A+,7,5,1,1,0
2023-01-21,Bangalore,A-,1,5,1,1,0
2023-01-21,Bangalore,B+,6,5,1,1,0
2023-01-21,Bangalore,B-,0,5,1,1,0
2023-01-21,Bangalore,AB+,5,5,1,1,0
2023-01-21,Bangalore,AB-,2,5,1,1,0
2023-01-21,Chennai,O+,15,5,1,1,0
2023-01-21,Chennai,O-,1,5,1,1,0
2023-01-21,Chennai,A+,5,5,1,1,0
2023-01-21,Chennai,A-,1,5,1,1,0
2023-01-21,Chennai,B+,5,5,1,1,0
2023-01-21,Chennai,B-,0,5,1,1,0
2023-01-21,Chennai,AB+,1,5,1,1,0
2023-01-21,Chennai,AB-,0,5,1,1,0
2023-01-21,Kolkata,O+,10,5,1,1,0
2023-01-21,Kolkata,O-,1,5,1,1,0
2023-01-21,Kolkata,A+,4,5,1,1,0
2023-01-21,Kolkata,A-,0,5,1,1,0
2023-01-21,Kolkata,B+,8,5,1,1,0
2023-01-21,Kolkata,B-,3,5,1,1,0
2023-01-21,Kolkata,AB+,2,5,1,1,0
2023-01-21,Kolkata,AB-,0,5,1,1,0
2023-01-22,Delhi,O+,13,6,1,1,0
2023-01-22,Delhi,O-,1,6,1,1,0
2023-01-22,Delhi,A+,6,6,1,1,0
2023-01-22,Delhi,A-,2,6,1,1,0
2023-01-22,Delhi,B+,13,6,1,1,0
2023-01-22,Delhi,B-,0,6,1,1,0
2023-01-22,Delhi,AB+,5,6,1,1,0
2023-01-22,Delhi,AB-,1,6,1,1,0
2023-01-22,Mumbai,O+,13,6,1,1,0
2023-01-22,Mumbai,O-,3,6,1,1,0
2023-01-22,Mumbai,A+,8,6,1,1,0
2023-01-22,Mumbai,A-,0,6,1,1,0
2023-01-22,Mumbai,B+,11,6,1,1,0
2023-01-22,Mumbai,B-,0,6,1,1,0
2023-01-22,Mumbai,AB+,1,6,1,1,0
2023-01-22,Mumbai,AB-,0,6,1,1,0
2023-01-22,Bangalore,O+,7,6,1,1,0
2023-01-22,Bangalore,O-,2,6,1,1,0
2023-01-22,Bangalore,A+,3,6,1,1,0
2023-01-22,Bangalore,A-,2,6,1,1,0
2023-01-22,Bangalore,B+,13,6,1,1,0
2023-01-22,Bangalore,B-,1,6,1,1,0
2023-01-22,Bangalore,AB+,3,6,1,1,0
2023-01-22,Bangalore,AB-,0,6,1,1,0
2023-01-22,Chennai,O+,9,6,1,1,0
2023-01-22,Chennai,O-,1,6,1,1,0
2023-01-22,Chennai,A+,7,6,1,1,0
2023-01-22,Chennai,A-,0,6,1,1,0
2023-01-22,Chennai,B+,12,6,1,1,0
2023-01-22,Chennai,B-,1,6,1,1,0
2023-01-22,Chennai,AB+,1,6,1,1,0
2023-01-22,Chennai,AB-,0,6,1,1,0
2023-01-22,Kolkata,O+,10,6,1,1,0
2023-01-22,Kolkata,O-,2,6,1,1,0
2023-01-22,Kolkata,A+,3,6,1,1,0
2023-01-22,Kolkata,A-,2,6,1,1,0
2023-01-22,Kolkata,B+,3,6,1,1,0
2023-01-22,Kolkata,B-,0,6,1,1,0
2023-01-22,Kolkata,AB+,5,6,1,1,0
2023-01-22,Kolkata,AB-,0,6,1,1,0
2023-01-23,Delhi,O+,22,0,1,0,0
2023-01-23,Delhi,O-,3,0,1,0,0
2023-01-23,Delhi,A+,18,0,1,0,0
2023-01-23,Delhi,A-,1,0,1,0,0
2023-01-23,Delhi,B+,20,0,1,0,0
2023-01-23,Delhi,B-,3,0,1,0,0
2023-01-23,Delhi,AB+,3,0,1,0,0
2023-01-23,Delhi,AB-,1,0,1,0,0
2023-01-23,Mumbai,O+,17,0,1,0,0
2023-01-23,Mumbai,O-,2,0,1,0,0
2023-01-23,Mumbai,A+,16,0,1,0,0
2023-01-23,Mumbai,A-,1,0,1,0,0
2023-01-23,Mumbai,B+,19,0,1,0,0
2023-01-23,Mumbai,B-,1,0,1,0,0
2023-01-23,Mumbai,AB+,4,0,1,0,0
2023-01-23,Mumbai,AB-,0,0,1,0,0
2023-01-23,Bangalore,O+,19,0,1,0,0
2023-01-23,Bangalore,O-,1,0,1,0,0
2023-01-23,Bangalore,A+,11,0,1,0,0
2023-01-23,Bangalore,A-,2,0,1,0,0
2023-01-23,Bangalore,B+,17,0,1,0,0
2023-01-23,Bangalore,B-,0,0,1,0,0
2023-01-23,Bangalore,AB+,3,0,1,0,0
2023-01-23,Bangalore,AB-,1,0,1,0,0
2023-01-23,Chennai,O+,18,0,1,0,0
2023-01-23,Chennai,O-,2,0,1,0,0
2023-01-23,Chennai,A+,14,0,1,0,0
2023-01-23,Chennai,A-,1,0,1,0,0
2023-01-23,Chennai,B+,11,0,1,0,0
2023-01-23,Chennai,B-,2,0,1,0,0
2023-01-23,Chennai,AB+,4,0,1,0,0
2023-01-23,Chennai,AB-,1,0,1,0,0
2023-01-23,Kolkata,O+,16,0,1,0,0
2023-01-23,Kolkata,O-,1,0,1,0,0
2023-01-23,Kolkata,A+,14,0,1,0,0
2023-01-23,Kolkata,A-,2,0,1,0,0
2023-01-23,Kolkata,B+,11,0,1,0,0
2023-01-23,Kolkata,B-,2,0,1,0,0
2023-01-23,Kolkata,AB+,3,0,1,0,0
2023-01-23,Kolkata,AB-,1,0,1,0,0
2023-01-24,Delhi,O+,32,1,1,0,1
2023-01-24,Delhi,O-,3,1,1,0,1
2023-01-24,Delhi,A+,14,1,1,0,1
2023-01-24,Delhi,A-,0,1,1,0,1
2023-01-24,Delhi,B+,28,1,1,0,1
2023-01-24,Delhi,B-,2,1,1,0,1
2023-01-24,Delhi,AB+,7,1,1,0,1
2023-01-24,Delhi,AB-,3,1,1,0,1
2023-01-24,Mumbai,O+,47,1,1,0,1
2023-01-24,Mumbai,O-,4,1,1,0,1
2023-01-24,Mumbai,A+,22,1,1,0,1
2023-01-24,Mumbai,A-,2,1,1,0,1
2023-01-24,Mumbai,B+,31,1,1,0,1
2023-01-24,Mumbai,B-,1,1,1,0,1
2023-01-24,Mumbai,AB+,8,1,1,0,1
2023-01-24,Mumbai,AB-,0,1,1,0,1
2023-01-24,Bangalore,O+,24,1,1,0,1
2023-01-24,Bangalore,O-,3,1,1,0,1
2023-01-24,Bangalore,A+,13,1,1,0,1
2023-01-24,Bangalore,A-,0,1,1,0,1
2023-01-24,Bangalore,B+,22,1,1,0,1
2023-01-24,Bangalore,B-,4,1,1,0,1
2023-01-24,Bangalore,AB+,6,1,1,0,1
2023-01-24,Bangalore,AB-,0,1,1,0,1
2023-01-24,Chennai,O+,24,1,1,0,1
2023-01-24,Chennai,O-,5,1,1,0,1
2023-01-24,Chennai,A+,13,1,1,0,1
2023-01-24,Chennai,A-,2,1,1,0,1
2023-01-24,Chennai,B+,21,1,1,0,1
2023-01-24,Chennai,B-,2,1,1,0,1
2023-01-24,Chennai,AB+,5,1,1,0,1
2023-01-24,Chennai,AB-,0,1,1,0,1
2023-01-24,Kolkata,O+,18,1,1,0,1
2023-01-24,Kolkata,O-,0,1,1,0,1
2023-01-24,Kolkata,A+,8,1,1,0,1
2023-01-24,Kolkata,A-,0,1,1,0,1
2023-01-24,Kolkata,B+,17,1,1,0,1
2023-01-24,Kolkata,B-,1,1,1,0,1
2023-01-24,Kolkata,AB+,1,1,1,0,1
2023-01-24,Kolkata,AB-,0,1,1,0,1
2023-01-25,Delhi,O+,29,2,1,0,1
2023-01-25,Delhi,O-,1,2,1,0,1
2023-01-25,Delhi,A+,19,2,1,0,1
2023-01-25,Delhi,A-,3,2,1,0,1
2023-01-25,Delhi,B+,24,2,1,0,1
2023-01-25,Delhi,B-,0,2,1,0,1
2023-01-25,Delhi,AB+,13,2,1,0,1
2023-01-25,Delhi,AB-,0,2,1,0,1
2023-01-25,Mumbai,O+,22,2,1,0,1
2023-01-25,Mumbai,O-,4,2,1,0,1
2023-01-25,Mumbai,A+,21,2,1,0,1
2023-01-25,Mumbai,A-,0,2,1,0,1
2023-01-25,Mumbai,B+,27,2,1,0,1
2023-01-25,Mumbai,B-,1,2,1,0,1
2023-01-25,Mumbai,AB+,6,2,1,0,1
2023-01-25,Mumbai,AB-,2,2,1,0,1
2023-01-25,Bangalore,O+,28,2,1,0,1
2023-01-25,Bangalore,O-,1,2,1,0,1
2023-01-25,Bangalore,A+,13,2,1,0,1
2023-01-25,Bangalore,A-,3,2,1,0,1
2023-01-25,Bangalore,B+,24,2,1,0,1
2023-01-25,Bangalore,B-,1,2,1,0,1
2023-01-25,Bangalore,AB+,6,2,1,0,1
2023-01-25,Bangalore,AB-,0,2,1,0,1
2023-01-25,Chennai,O+,27,2,1,0,1
2023-01-25,Chennai,O-,3,2,1,0,1
2023-01-25,Chennai,A+,10,2,1,0,1
2023-01-25,Chennai,A-,2,2,1,0,1
2023-01-25,Chennai,B+,29,2,1,0,1
2023-01-25,Chennai,B-,4,2,1,0,1
2023-01-25,Chennai,AB+,3,2,1,0,1
2023-01-25,Chennai,AB-,1,2,1,0,1
2023-01-25,Kolkata,O+,17,2,1,0,1
2023-01-25,Kolkata,O-,1,2,1,0,1
2023-01-25,Kolkata,A+,8,2,1,0,1
2023-01-25,Kolkata,A-,0,2,1,0,1
2023-01-25,Kolkata,B+,9,2,1,0,1
2023-01-25,Kolkata,B-,1,2,1,0,1
2023-01-25,Kolkata,AB+,3,2,1,0,1
2023-01-25,Kolkata,AB-,1,2,1,0,1
2023-01-26,Delhi,O+,30,3,1,0,1
2023-01-26,Delhi,O-,4,3,1,0,1
2023-01-26,Delhi,A+,18,3,1,0,1
2023-01-26,Delhi,A-,3,3,1,0,1
2023-01-26,Delhi,B+,23,3,1,0,1
2023-01-26,Delhi,B-,0,3,1,0,1
2023-01-26,Delhi,AB+,10,3,1,0,1
2023-01-26,Delhi,AB-,2,3,1,0,1
2023-01-26,Mumbai,O+,29,3,1,0,1
2023-01-26,Mumbai,O-,4,3,1,0,1
2023-01-26,Mumbai,A+,25,3,1,0,1
2023-01-26,Mumbai,A-,1,3,1,0,1
2023-01-26,Mumbai,B+,20,3,1,0,1
2023-01-26,Mumbai,B-,4,3,1,0,1
2023-01-26,Mumbai,AB+,4,3,1,0,1
2023-01-26,Mumbai,AB-,0,3,1,0,1
2023-01-26,Bangalore,O+,19,3,1,0,1
2023-01-26,Bangalore,O-,7,3,1,0,1
2023-01-26,Bangalore,A+,13,3,1,0,1
2023-01-26,Bangalore,A-,0,3,1,0,1
2023-01-26,Bangalore,B+,19,3,1,0,1
2023-01-26,Bangalore,B-,1,3,1,0,1
2023-01-26,Bangalore,AB+,10,3,1,0,1
2023-01-26,Bangalore,AB-,0,3,1,0,1
2023-01-26,Chennai,O+,17,3,1,0,1
2023-01-26,Chennai,O-,0,3,1,0,1
2023-01-26,Chennai,A+,7,3,1,0,1
2023-01-26,Chennai,A-,0,3,1,0,1
2023-01-26,Chennai,B+,15,3,1,0,1
2023-01-26,Chennai,B-,7,3,1,0,1
2023-01-26,Chennai,AB+,4,3,1,0,1
2023-01-26,Chennai,AB-,0,3,1,0,1
2023-01-26,Kolkata,O+,19,3,1,0,1
2023-01-26,Kolkata,O-,4,3,1,0,1
2023-01-26,Kolkata,A+,12,3,1,0,1
2023-01-26,Kolkata,A-,2,3,1,0,1
2023-01-26,Kolkata,B+,18,3,1,0,1
2023-01-26,Kolkata,B-,0,3,1,0,1
2023-01-26,Kolkata,AB+,3,3,1,0,1
2023-01-26,Kolkata,AB-,1,3,1,0,1
2023-01-27,Delhi,O+,29,4,1,0,1
2023-01-27,Delhi,O-,4,4,1,0,1
2023-01-27,Delhi,A+,19,4,1,0,1
2023-01-27,Delhi,A-,2,4,1,0,1
2023-01-27,Delhi,B+,23,4,1,0,1
2023-01-27,Delhi,B-,1,4,1,0,1
2023-01-27,Delhi,AB+,5,4,1,0,1
2023-01-27,Delhi,AB-,0,4,1,0,1
2023-01-27,Mumbai,O+,25,4,1,0,1
2023-01-27,Mumbai,O-,1,4,1,0,1
2023-01-27,Mumbai,A+,28,4,1,0,1
2023-01-27,Mumbai,A-,3,4,1,0,1
2023-01-27,Mumbai,B+,22,4,1,0,1
2023-01-27,Mumbai,B-,3,4,1,0,1
2023-01-27,Mumbai,AB+,4,4,1,0,1
2023-01-27,Mumbai,AB-,2,4,1,0,1
2023-01-27,Bangalore,O+,21,4,1,0,1
2023-01-27,Bangalore,O-,1,4,1,0,1
2023-01-27,Bangalore,A+,16,4,1,0,1
2023-01-27,Bangalore,A-,1,4,1,0,1
2023-01-27,Bangalore,B+,17,4,1,0,1
2023-01-27,Bangalore,B-,0,4,1,0,1
2023-01-27,Bangalore,AB+,4,4,1,0,1
2023-01-27,Bangalore,AB-,3,4,1,0,1
2023-01-27,Chennai,O+,32,4,1,0,1
2023-01-27,Chennai,O-,0,4,1,0,1
2023-01-27,Chennai,A+,17,4,1,0,1
2023-01-27,Chennai,A-,1,4,1,0,1
2023-01-27,Chennai,B+,13,4,1,0,1
2023-01-27,Chennai,B-,3,4,1,0,1
2023-01-27,Chennai,AB+,4,4,1,0,1
2023-01-27,Chennai,AB-,0,4,1,0,1
2023-01-27,Kolkata,O+,22,4,1,0,1
2023-01-27,Kolkata,O-,3,4,1,0,1
2023-01-27,Kolkata,A+,7,4,1,0,1
2023-01-27,Kolkata,A-,2,4,1,0,1
2023-01-27,Kolkata,B+,24,4,1,0,1
2023-01-27,Kolkata,B-,0,4,1,0,1
2023-01-27,Kolkata,AB+,7,4,1,0,1
